COD_CONCESION,SECTOR,COD_SUMINISTRO,FECHA_ALTA_SUMINISTRO,FECHA_BAJA_SUMINISTRO,COD_TIPO_SUMINISTRO,NUM_VIVIENDAS,NUM_PERSONAS
VR,,3030915,2010-01-01,2014-10-14,SIN_CONT,,
VR,,3030916,2010-01-01,2011-11-01,SIN_CONT,,
VR,,3030919,2010-01-01,2010-10-01,SIN_CONT,,
VR,,3030921,2010-01-01,2017-08-14,SIN_CONT,,
VR,2.2,3030924,2010-01-01,,SIN_CONT,1.0,3.0
VR,0,3033178,2010-01-01,,CONT,1.0,3.0
VR,3.2,3033312,2010-01-01,,CONT,1.0,3.0
VR,3.2,3033805,2010-01-01,,CONT,1.0,3.0
VR,3.2,3034336,2010-01-01,,CONT,1.0,3.0
VR,2.2,3035384,2010-01-01,,CONT,1.0,3.0
VR,3,3036259,2010-01-01,2019-04-30,SIN_CONT,1.0,3.0
VR,,3036382,2010-01-01,2011-04-30,CONT,,
VR,3,3036887,2010-01-01,,CONT,1.0,3.0
VR,2,3036891,2010-01-01,,CONT,1.0,3.0
VR,2,3036893,2010-01-01,,CONT,1.0,3.0
VR,2.1,3036894,2010-01-01,,CONT,1.0,3.0
VR,2.2,3036948,2010-01-01,,CONT,1.0,3.0
VR,2.2,3037005,2010-01-01,,CONT,1.0,3.0
VR,0,3037007,2010-11-26,,CONT,1.0,1.0
VR,1,3037008,2010-12-07,,CONT,1.0,1.0
VR,2.2,3037010,2010-12-21,,CONT,1.0,1.0
VR,3.2,3037011,2010-12-21,,CONT,1.0,1.0
VR,2.2.1,3037012,2010-12-24,,CONT,1.0,1.0
VR,2.2.1,3037013,2010-12-24,,CONT,1.0,1.0
VR,2.2,3037014,2010-12-24,,CONT,1.0,1.0
VR,3.2,3037017,2011-01-14,,CONT,1.0,3.0
VR,0,3037018,2011-01-07,,CONT,1.0,1.0
VR,3.1,3037020,2011-01-13,,CONT,1.0,1.0
VR,3.2,3037021,2011-01-17,,CONT,1.0,1.0
VR,3,3037022,2011-01-17,,CONT,1.0,1.0
VR,,3037023,2011-01-19,2015-12-01,CONT,,
VR,3,3037024,2011-01-24,,CONT,1.0,1.0
VR,2.2.1,3037025,2011-01-24,,CONT,1.0,1.0
VR,,3037026,2010-12-01,2016-03-07,SIN_CONT,,
VR,3.1,3037027,2010-11-01,,SIN_CONT,1.0,1.0
VR,,3037028,2010-11-01,2011-02-01,SIN_CONT,,
VR,3.2,3037029,2010-11-01,,SIN_CONT,1.0,1.0
VR,,3037030,2010-11-01,2011-02-02,SIN_CONT,,
VR,3.2.1,3037031,2010-11-01,2019-03-25,SIN_CONT,1.0,1.0
VR,3.1,3037032,2010-11-01,,SIN_CONT,1.0,1.0
VR,3.1,3037033,2010-11-01,,SIN_CONT,1.0,1.0
VR,,3037034,2010-11-01,2012-01-02,SIN_CONT,,
VR,,3037035,2010-11-01,2014-12-16,SIN_CONT,,
VR,,3037036,2010-11-01,2011-06-01,SIN_CONT,,
VR,3.2.1,3037037,2011-01-25,2020-10-31,SIN_CONT,1.0,1.0
VR,0,3037038,2011-01-26,,CONT,1.0,1.0
VR,3.1,3037039,2011-01-27,,CONT,1.0,1.0
VR,2,3037040,2011-01-28,,CONT,1.0,1.0
VR,3.2,3037041,2011-01-31,,CONT,1.0,1.0
VR,3.2,3037042,2011-01-31,,CONT,1.0,1.0
VR,3.2,3037043,2011-01-31,,SIN_CONT,1.0,1.0
VR,3.1,3037044,2011-02-04,,CONT,1.0,1.0
VR,3.1,3037046,2011-02-17,,CONT,1.0,1.0
VR,3.1,3037047,2011-02-21,,CONT,1.0,1.0
VR,3,3037048,2011-02-23,,CONT,1.0,1.0
VR,0,3037049,2011-02-25,,CONT,1.0,1.0
VR,3.1,3037050,2011-03-01,,CONT,1.0,1.0
VR,0,3037052,2011-03-11,,CONT,1.0,1.0
VR,3.1,3037053,2011-03-16,,CONT,1.0,3.0
VR,0,3037054,2011-03-23,,SIN_CONT,1.0,1.0
VR,0,3037055,2011-03-24,,CONT,1.0,1.0
VR,0,3037056,2011-03-24,,CONT,1.0,1.0
VR,3.1,3037057,2011-03-25,,CONT,1.0,1.0
VR,0,3037058,2011-03-30,,CONT,1.0,1.0
VR,0,3037059,2011-03-30,,CONT,1.0,1.0
VR,0,3037060,2011-03-30,,CONT,1.0,1.0
VR,3.1,3037061,2011-04-14,2020-12-31,SIN_CONT,1.0,1.0
VR,,3037062,2011-04-14,2015-01-03,SIN_CONT,,
VR,3.1,3037063,2011-04-14,,SIN_CONT,1.0,1.0
VR,3.2.1,3037064,2011-04-14,,SIN_CONT,1.0,1.0
VR,2,3037066,2011-04-14,,SIN_CONT,1.0,1.0
VR,,3037067,2011-04-14,2016-11-22,SIN_CONT,,
VR,3.2.1,3037068,2011-04-15,,CONT,1.0,1.0
VR,3.2,3037069,2011-02-01,,CONT,1.0,1.0
VR,,3037070,2011-02-01,2011-02-01,SIN_CONT,,
VR,3,3037071,2011-05-04,2020-02-28,SIN_CONT,1.0,1.0
VR,3,3037072,2011-05-04,2019-08-31,SIN_CONT,1.0,1.0
VR,3.1,3037073,2011-05-24,,CONT,1.0,1.0
VR,3,3037074,2011-05-27,,CONT,1.0,1.0
VR,3,3037075,2011-05-27,2020-04-16,SIN_CONT,1.0,1.0
VR,3.2,3037076,2011-05-30,,CONT,1.0,1.0
VR,3.2,3037077,2011-05-30,,CONT,1.0,1.0
VR,3,3037078,2011-05-30,,CONT,1.0,1.0
VR,3,3037079,2011-06-01,2019-08-31,SIN_CONT,1.0,1.0
VR,2,3037080,2011-06-09,,SIN_CONT,1.0,1.0
VR,,3037081,2011-06-09,2013-06-30,SIN_CONT,,
VR,,3037082,2011-06-09,2011-09-14,SIN_CONT,,
VR,3.1,3037083,2011-06-09,2020-08-31,SIN_CONT,1.0,1.0
VR,,3037084,2011-06-09,2012-08-01,SIN_CONT,,
VR,2,3037085,2011-06-09,,SIN_CONT,1.0,1.0
VR,,3037086,2011-06-09,2014-09-23,SIN_CONT,,
VR,2.2,3037087,2011-06-09,,CONT,1.0,1.0
VR,3,3037088,2011-06-16,2019-10-31,SIN_CONT,1.0,1.0
VR,2,3037089,2011-07-08,,CONT,1.0,1.0
VR,3.2.1,3037090,2011-07-08,,CONT,1.0,1.0
VR,3.2.1,3037091,2011-07-08,,CONT,1.0,1.0
VR,3.2.1,3037092,2011-07-08,,CONT,1.0,1.0
VR,3.2,3037093,2011-07-11,,CONT,1.0,1.0
VR,3,3037094,2011-07-15,,SIN_CONT,1.0,1.0
VR,,3037095,2011-07-15,2014-07-07,SIN_CONT,,
VR,,3037096,2011-07-19,2018-02-09,SIN_CONT,,
VR,,3037097,2011-07-22,2016-07-02,SIN_CONT,,
VR,,3037098,2011-07-22,2016-04-12,SIN_CONT,,
VR,,3037099,2011-07-22,2016-01-25,SIN_CONT,,
VR,3,3037100,2011-07-22,,CONT,1.0,1.0
VR,3,3037101,2011-07-22,2021-06-30,SIN_CONT,1.0,1.0
VR,2.2,3037102,2011-07-29,,CONT,1.0,1.0
VR,3.2,3037103,2011-08-04,,CONT,1.0,1.0
VR,,3037104,2011-08-01,2012-08-01,SIN_CONT,,
VR,,3037105,2011-08-01,2011-11-01,SIN_CONT,,
VR,,3037106,2011-08-01,2011-11-01,SIN_CONT,,
VR,3.2.1,3037107,2011-08-24,,SIN_CONT,1.0,1.0
VR,,3037108,2011-08-01,2011-11-01,SIN_CONT,,
VR,,3037109,2011-08-01,2011-11-01,SIN_CONT,,
VR,,3037110,2011-08-01,2013-06-30,SIN_CONT,,
VR,,3037112,2011-08-01,2011-09-14,SIN_CONT,,
VR,3,3037113,2011-08-01,2020-08-31,SIN_CONT,1.0,1.0
VR,,3037114,2011-08-01,2011-12-31,SIN_CONT,,
VR,0,3037115,2011-08-29,,CONT,1.0,1.0
VR,2.2,3037116,2011-08-31,,CONT,1.0,1.0
VR,3.2.1,3037117,2011-08-31,,CONT,1.0,1.0
VR,2.1,3037118,2010-01-01,,CONT,1.0,1.0
VR,3.2,3037119,2011-09-14,,CONT,1.0,1.0
VR,2.2,3037120,2011-09-19,,CONT,1.0,1.0
VR,3.2.1,3037121,2011-09-19,,CONT,1.0,1.0
VR,2.2,3037122,2011-09-20,2019-06-30,CONT,1.0,1.0
VR,3.1,3037123,2011-09-26,,CONT,1.0,1.0
VR,0,3037124,2011-09-26,2019-04-30,SIN_CONT,1.0,1.0
VR,0,3037125,2011-09-28,2020-12-31,SIN_CONT,1.0,1.0
VR,0,3037126,2011-09-30,,CONT,1.0,1.0
VR,3.2,3037127,2011-09-20,,CONT,1.0,1.0
VR,3.2,3037128,2011-09-20,,CONT,1.0,1.0
VR,3.2,3037129,2011-10-04,,CONT,1.0,1.0
VR,2.2,3037130,2011-10-06,,CONT,1.0,1.0
VR,3.2.1,3037131,2011-10-25,,CONT,1.0,1.0
VR,3.2,3037132,2011-10-26,,SIN_CONT,1.0,1.0
VR,2.2,3037133,2011-10-27,,CONT,1.0,1.0
VR,3,3037134,2011-11-02,,CONT,1.0,1.0
VR,3,3037135,2011-11-03,,CONT,1.0,1.0
VR,0,3037136,2011-11-04,2022-02-28,SIN_CONT,1.0,1.0
VR,3.1,3037137,2011-11-07,,CONT,1.0,1.0
VR,2.2,3037138,2011-11-10,,CONT,1.0,1.0
VR,2.2,3037139,2011-11-11,,CONT,1.0,1.0
VR,2.2,3037140,2011-11-14,,CONT,1.0,1.0
VR,3.2.1,3037141,2011-12-20,,CONT,1.0,1.0
VR,3.1,3037142,2011-11-01,,SIN_CONT,1.0,1.0
VR,0,3037143,2010-01-01,2019-04-30,SIN_CONT,1.0,1.0
VR,3.2.1,3037144,2011-11-01,,SIN_CONT,1.0,1.0
VR,,3037145,2011-11-01,2016-11-07,SIN_CONT,,
VR,3.2.1,3037146,2010-11-01,,SIN_CONT,1.0,1.0
VR,,3037147,2011-11-01,2012-12-31,SIN_CONT,,
VR,,3037148,2011-11-01,2014-12-16,SIN_CONT,,
VR,,3037149,2011-11-01,2012-06-01,SIN_CONT,,
VR,2.2,3037150,2012-01-16,,SIN_CONT,1.0,1.0
VR,3.2.1,3037151,2012-01-16,,SIN_CONT,1.0,1.0
VR,3.2,3037152,2012-01-16,,SIN_CONT,1.0,1.0
VR,0,3037153,2012-01-16,,CONT,1.0,1.0
VR,2,3037154,2012-01-16,2018-07-31,SIN_CONT,1.0,1.0
VR,,3037155,2012-01-16,2012-01-17,SIN_CONT,,
VR,,3037157,2012-01-16,2014-06-30,SIN_CONT,,
VR,0,3037158,2012-01-16,,CONT,1.0,1.0
VR,3.2.1,3037159,2012-01-18,2019-10-31,SIN_CONT,1.0,1.0
VR,2.2,3037160,2012-01-18,,SIN_CONT,1.0,1.0
VR,,3037161,2012-01-18,2012-01-19,SIN_CONT,,
VR,,3037162,2012-01-18,2012-06-01,SIN_CONT,,
VR,0,3037163,2012-01-18,,CONT,1.0,1.0
VR,2,3037164,2012-01-18,,CONT,1.0,1.0
VR,3.1,3037165,2012-01-02,,SIN_CONT,1.0,1.0
VR,2.2,3037166,2012-02-03,,CONT,1.0,1.0
VR,0,3037167,2012-02-15,,CONT,1.0,1.0
VR,3.2.1,3037168,2012-02-22,,CONT,1.0,1.0
VR,,3037169,2012-02-01,2016-01-02,SIN_CONT,,
VR,,3037170,2012-02-01,2017-07-07,SIN_CONT,,
VR,,3037171,2012-02-01,2014-10-14,SIN_CONT,,
VR,,3037172,2012-02-01,2012-03-12,SIN_CONT,,
VR,3.2,3037173,2012-02-01,,SIN_CONT,1.0,1.0
VR,,3037174,2012-02-01,2012-11-01,SIN_CONT,,
VR,0,3037175,2012-03-09,,CONT,1.0,1.0
VR,,3037176,2012-04-01,2016-06-15,SIN_CONT,,
VR,3.2.1,3037177,2012-04-01,,SIN_CONT,1.0,1.0
VR,,3037178,2012-04-01,2017-02-09,SIN_CONT,,
VR,,3037179,2012-04-01,2014-11-06,SIN_CONT,,
VR,,3037180,2012-04-01,2016-09-27,SIN_CONT,,
VR,3.1,3037181,2012-04-01,,SIN_CONT,1.0,1.0
VR,,3037182,2012-04-01,2013-11-01,SIN_CONT,,
VR,2.1,3037183,2012-04-01,,SIN_CONT,1.0,1.0
VR,0,3037184,2012-05-15,,SIN_CONT,1.0,1.0
VR,2.2,3037185,2012-06-01,,CONT,1.0,1.0
VR,3.2.1,3037186,2012-05-29,,CONT,1.0,1.0
VR,3.2.1,3037187,2012-05-29,,CONT,1.0,1.0
VR,3.2.1,3037188,2012-05-29,,CONT,1.0,1.0
VR,3.2.1,3037189,2012-05-29,,CONT,1.0,1.0
VR,3.2.1,3037190,2012-05-29,,CONT,1.0,1.0
VR,3.2.1,3037191,2012-05-29,,CONT,1.0,1.0
VR,3.2.1,3037192,2012-05-29,,CONT,1.0,1.0
VR,0,3037193,2012-06-21,,CONT,1.0,1.0
VR,1,3037194,2012-06-22,,CONT,1.0,1.0
VR,3.1,3037195,2012-07-06,,CONT,1.0,1.0
VR,3.1,3037196,2012-07-09,,CONT,1.0,1.0
VR,3.1,3037197,2012-07-09,,CONT,1.0,1.0
VR,,3037198,2012-07-10,2012-08-29,SIN_CONT,,
VR,3.1,3037199,2012-07-16,,CONT,1.0,1.0
VR,2,3037200,2012-07-16,,CONT,1.0,1.0
VR,3.1,3037201,2012-07-18,,CONT,1.0,1.0
VR,3.1,3037202,2012-07-20,,CONT,1.0,1.0
VR,3.1,3037203,2012-08-07,,CONT,1.0,1.0
VR,2,3037204,2012-08-09,,CONT,1.0,1.0
VR,0,3037206,2012-08-16,,CONT,1.0,1.0
VR,3,3037207,2012-07-15,,SIN_CONT,1.0,1.0
VR,,3037208,2012-07-15,2014-02-28,SIN_CONT,,
VR,,3037209,2010-01-01,2013-12-31,SIN_CONT,,
VR,,3037210,2010-01-01,2015-02-11,SIN_CONT,,
VR,,3037211,2010-01-01,2013-12-07,SIN_CONT,,
VR,,3037212,2010-01-01,2012-12-31,SIN_CONT,,
VR,,3037213,2010-01-01,2013-11-01,SIN_CONT,,
VR,3.1,3037214,2012-08-29,,CONT,1.0,1.0
VR,3,3037215,2012-09-06,,CONT,1.0,1.0
VR,2,3037216,2012-09-26,,CONT,1.0,1.0
VR,2.1,3037217,2012-08-01,,SIN_CONT,1.0,1.0
VR,,3037218,2012-08-01,2012-12-31,SIN_CONT,,
VR,,3037219,2012-08-01,2015-10-20,SIN_CONT,,
VR,3.1,3037220,2012-10-29,,CONT,1.0,1.0
VR,3,3037221,2012-10-29,,CONT,1.0,1.0
VR,,3037222,2012-09-22,2013-01-17,CONT,,
VR,3.1,3037223,2012-11-06,,CONT,1.0,1.0
VR,2.2,3037224,2012-11-06,,CONT,1.0,1.0
VR,3.1,3037225,2012-11-06,,CONT,1.0,1.0
VR,3.2.1,3037226,2012-11-13,,CONT,1.0,1.0
VR,3.2,3037227,2012-11-22,,CONT,1.0,1.0
VR,2,3037228,2012-11-27,,CONT,1.0,1.0
VR,3.2,3037229,2012-11-29,,CONT,1.0,1.0
VR,2.2,3037230,2012-11-29,,CONT,1.0,1.0
VR,3.2.1,3037231,2012-09-30,,SIN_CONT,1.0,1.0
VR,,3037232,2012-09-30,2013-04-30,SIN_CONT,,
VR,,3037233,2012-09-30,2016-09-19,SIN_CONT,,
VR,,3037234,2012-09-30,2017-02-08,SIN_CONT,,
VR,,3037235,2012-09-30,2016-11-02,SIN_CONT,,
VR,,3037236,2012-09-30,2015-05-25,SIN_CONT,,
VR,3.2.1,3037237,2012-09-30,,SIN_CONT,1.0,1.0
VR,,3037238,2012-09-30,2013-04-30,SIN_CONT,,
VR,3.1,3037239,2012-12-03,,CONT,1.0,1.0
VR,2.2,3037240,2012-12-04,,CONT,1.0,1.0
VR,,3037241,2012-12-17,2014-03-14,CONT,,
VR,3.1,3037242,2013-01-23,,CONT,1.0,1.0
VR,3.1,3037243,2013-04-10,2021-10-31,SIN_CONT,1.0,1.0
VR,3.1,3037244,2013-05-02,,CONT,1.0,1.0
VR,3.1,3037245,2013-05-02,,CONT,1.0,1.0
VR,3.2,3037246,2013-05-02,,CONT,1.0,1.0
VR,2.2,3037247,2013-06-07,,CONT,1.0,1.0
VR,2.2,3037248,2013-05-02,,CONT,1.0,1.0
VR,2.2.1,3037249,2013-05-08,,CONT,1.0,1.0
VR,2.2.1,3037250,2013-05-08,,SIN_CONT,1.0,1.0
VR,2.2,3037251,2013-05-10,,CONT,1.0,1.0
VR,2.2.1,3037252,2013-05-29,,CONT,1.0,1.0
VR,3.2.1,3037253,2013-06-03,,CONT,1.0,1.0
VR,3.1,3037254,2013-06-14,,CONT,1.0,1.0
VR,3.1,3037255,2013-06-14,,CONT,1.0,1.0
VR,,3037256,2013-05-01,2015-10-20,SIN_CONT,,
VR,,3037257,2013-05-01,2017-03-10,SIN_CONT,,
VR,,3037258,2013-05-01,2017-02-07,SIN_CONT,,
VR,3.1,3037259,2013-05-01,,SIN_CONT,1.0,1.0
VR,3.2,3037260,2013-05-01,,SIN_CONT,1.0,1.0
VR,,3037261,2013-05-01,2017-10-09,SIN_CONT,,
VR,3.1,3037262,2013-05-01,2019-12-31,SIN_CONT,1.0,1.0
VR,3.2.1,3037263,2013-05-01,2020-08-31,SIN_CONT,1.0,1.0
VR,,3037264,2013-05-01,2015-10-19,SIN_CONT,,
VR,,3037265,2013-05-01,2016-04-14,SIN_CONT,,
VR,,3037266,2013-05-01,2016-11-21,SIN_CONT,,
VR,3.1,3037267,2013-07-03,,CONT,1.0,1.0
VR,0,3037269,2013-07-30,,CONT,1.0,1.0
VR,2.2.1,3037270,2013-07-01,,CONT,1.0,1.0
VR,2,3037271,2013-07-01,,CONT,1.0,1.0
VR,2.2,3037272,2013-07-01,,CONT,1.0,1.0
VR,2.2,3037273,2013-07-01,,CONT,1.0,1.0
VR,2.2,3037274,2013-07-01,,CONT,1.0,1.0
VR,2.2,3037275,2013-07-01,,CONT,1.0,1.0
VR,,3037276,2013-07-01,2016-06-15,SIN_CONT,,
VR,,3037277,2013-07-01,2014-01-15,SIN_CONT,,
VR,,3037278,2013-07-01,2013-12-01,SIN_CONT,,
VR,2.2.1,3037279,2013-07-01,2021-08-31,SIN_CONT,1.0,1.0
VR,3.2.1,3037280,2013-07-01,,SIN_CONT,1.0,1.0
VR,2.2.1,3037281,2013-08-08,2021-10-31,SIN_CONT,1.0,1.0
VR,3.2.1,3037282,2013-07-01,,SIN_CONT,1.0,1.0
VR,,3037283,2013-07-01,2013-11-01,SIN_CONT,,
VR,2,3037284,2013-07-01,2021-06-30,SIN_CONT,1.0,1.0
VR,0,3037285,2013-09-01,,CONT,1.0,1.0
VR,0,3037286,2013-09-16,,CONT,1.0,1.0
VR,3.2.1,3037287,2013-09-01,,CONT,1.0,1.0
VR,3.2,3037288,2013-09-06,,CONT,1.0,1.0
VR,3.1,3037289,2013-09-16,,CONT,1.0,1.0
VR,3,3037290,2013-09-01,,CONT,1.0,1.0
VR,3.1,3037291,2013-10-17,2018-08-09,SIN_CONT,1.0,1.0
VR,3.1,3037292,2013-10-30,,CONT,1.0,1.0
VR,2.1,3037293,2013-10-29,,CONT,1.0,1.0
VR,3.1,3037294,2013-11-29,,CONT,1.0,1.0
VR,3.2.1,3037295,2013-11-12,,CONT,1.0,1.0
VR,3.1,3037296,2013-11-27,,CONT,1.0,1.0
VR,,3037297,2013-11-01,2017-03-10,SIN_CONT,,
VR,3.1,3037298,2013-12-26,2022-02-28,CONT,1.0,1.0
VR,2.2,3037299,2013-12-26,,CONT,1.0,1.0
VR,2.2,3037300,2013-12-26,,CONT,1.0,1.0
VR,,3037301,2013-12-26,2015-04-08,CONT,,
VR,2.2.1,3037302,2013-12-26,,CONT,1.0,1.0
VR,3.2.1,3037303,2013-12-26,,CONT,1.0,1.0
VR,3.2.1,3037304,2013-12-26,,CONT,1.0,1.0
VR,3.1,3037305,2013-12-26,,CONT,1.0,1.0
VR,3,3037306,2013-12-26,,CONT,1.0,1.0
VR,2.2.1,3037307,2013-12-26,,CONT,1.0,1.0
VR,2.2,3037308,2013-12-26,,CONT,1.0,1.0
VR,2.2.1,3037309,2013-12-26,,CONT,1.0,1.0
VR,3,3037310,2013-12-26,,CONT,1.0,1.0
VR,3.1,3037311,2013-12-26,,CONT,1.0,1.0
VR,3.2.1,3037312,2013-12-26,,CONT,1.0,1.0
VR,3,3037313,2012-01-01,2021-04-30,SIN_CONT,1.0,1.0
VR,0,3037314,2014-01-13,,CONT,1.0,1.0
VR,0,3037315,2014-01-10,,CONT,1.0,1.0
VR,2.2,3037316,2014-02-01,,CONT,1.0,1.0
VR,3.2.1,3037317,2014-02-01,,CONT,1.0,1.0
VR,3.2,3037318,2014-03-01,,CONT,1.0,1.0
VR,3.1,3037319,2014-03-01,,CONT,1.0,1.0
VR,0,3037320,2014-03-06,,CONT,1.0,1.0
VR,3.2.1,3037321,2014-03-01,,CONT,1.0,1.0
VR,3.2.1,3037322,2014-04-01,,CONT,1.0,1.0
VR,2.2,3037323,2014-03-18,,CONT,1.0,1.0
VR,,3037324,2014-03-01,2016-05-03,SIN_CONT,,
VR,0,3037325,2014-03-01,,SIN_CONT,1.0,1.0
VR,3.1,3037326,2014-03-01,,CONT,1.0,1.0
VR,2,3037327,2014-03-01,,CONT,1.0,1.0
VR,3.1,3037328,2014-05-13,2019-06-30,SIN_CONT,1.0,1.0
VR,3,3037329,2014-05-13,,CONT,1.0,1.0
VR,3.1,3037330,2014-05-13,2020-06-30,CONT,1.0,1.0
VR,0,3037331,2014-05-28,,CONT,1.0,1.0
VR,2,3037332,2014-05-29,,CONT,1.0,1.0
VR,3.2.1,3037333,2014-05-01,,SIN_CONT,1.0,1.0
VR,0,3037334,2014-07-06,,CONT,1.0,1.0
VR,0,3037335,2014-07-08,2021-04-30,SIN_CONT,1.0,1.0
VR,3.2.1,3037336,2014-07-09,,CONT,1.0,1.0
VR,3,3037337,2014-07-10,,SIN_CONT,1.0,1.0
VR,2.1,3037338,2014-07-09,,CONT,1.0,1.0
VR,0,3037339,2014-07-14,,CONT,1.0,1.0
VR,3.1,3037340,2014-07-16,,CONT,1.0,1.0
VR,3.1,3037341,2014-07-16,2019-10-31,CONT,1.0,1.0
VR,3.2.1,3037342,2014-07-24,,CONT,1.0,1.0
VR,3.1,3037343,2014-07-24,,CONT,1.0,1.0
VR,0,3037344,2014-08-11,,CONT,1.0,1.0
VR,3.1,3037345,2014-08-12,,CONT,1.0,1.0
VR,3.2,3037346,2014-08-13,,CONT,1.0,1.0
VR,0,3037347,2014-08-12,,CONT,1.0,1.0
VR,2.2,3037348,2014-08-12,,CONT,1.0,1.0
VR,3,3037349,2014-08-12,,CONT,1.0,1.0
VR,2.2.1,3037350,2014-08-13,,CONT,1.0,1.0
VR,2.2.1,3037351,2014-09-22,,CONT,1.0,1.0
VR,2,3037352,2014-09-22,,CONT,1.0,1.0
VR,2.2,3037353,2014-09-30,,CONT,1.0,1.0
VR,3.2,3037354,2014-10-07,,CONT,1.0,1.0
VR,3.2,3037355,2014-10-07,,CONT,1.0,1.0
VR,2.2,3037356,2014-10-07,,CONT,1.0,1.0
VR,3.2,3037357,2014-10-08,,CONT,1.0,1.0
VR,3.2,3037358,2014-10-14,,SIN_CONT,1.0,1.0
VR,,3037359,2014-10-14,2017-12-14,SIN_CONT,,
VR,,3037360,2014-10-14,2015-04-17,SIN_CONT,,
VR,,3037361,2014-10-14,2014-11-27,SIN_CONT,,
VR,3.1,3037362,2014-10-27,,CONT,1.0,1.0
VR,3.1,3037363,2014-10-27,,CONT,1.0,1.0
VR,3.1,3037364,2014-10-27,,CONT,1.0,1.0
VR,3.1,3037365,2014-11-19,,CONT,1.0,1.0
VR,2.2.1,3037366,2014-12-14,,CONT,1.0,1.0
VR,2.2,3037367,2014-12-14,,CONT,1.0,1.0
VR,2.2.1,3037368,2014-12-15,,CONT,1.0,1.0
VR,,3037369,2014-04-02,2017-07-31,SIN_CONT,,
VR,3.1,3037370,2014-05-01,2020-10-31,SIN_CONT,1.0,1.0
VR,3,3037371,2015-01-20,,CONT,1.0,1.0
VR,2.2,3037372,2015-01-21,,CONT,1.0,1.0
VR,3.1,3037373,2015-01-28,2016-12-31,SIN_CONT,,
VR,0,3037374,2015-02-05,,CONT,1.0,1.0
VR,3.1,3037375,2015-02-10,,CONT,1.0,1.0
VR,3.1,3037376,2015-02-10,,CONT,1.0,1.0
VR,3.1,3037377,2015-02-10,,CONT,1.0,1.0
VR,3,3037378,2015-02-10,,SIN_CONT,1.0,1.0
VR,3.2.1,3037379,2013-01-17,,SIN_CONT,1.0,1.0
VR,3.2.1,3037380,2015-02-11,,SIN_CONT,1.0,1.0
VR,3.2,3037381,2015-04-09,,CONT,1.0,1.0
VR,3.2.1,3037382,2015-04-09,,CONT,1.0,1.0
VR,3.2.1,3037383,2015-04-09,2022-02-28,CONT,1.0,1.0
VR,3,3037384,2015-04-09,,CONT,1.0,1.0
VR,3.1,3037385,2015-04-09,,CONT,1.0,1.0
VR,0,3037386,2015-04-09,,CONT,1.0,1.0
VR,2,3037387,2015-04-16,,CONT,1.0,1.0
VR,3.1,3037388,2015-06-09,,CONT,1.0,1.0
VR,2.1,3037389,2015-06-09,,CONT,1.0,1.0
VR,3.2,3037390,2015-06-09,,CONT,1.0,1.0
VR,2.1,3037391,2015-06-09,,CONT,1.0,1.0
VR,2.2,3037392,2015-06-10,,CONT,1.0,1.0
VR,,3037393,2015-06-10,2017-03-10,SIN_CONT,,
VR,3.1,3037394,2015-06-10,2021-12-31,SIN_CONT,1.0,1.0
VR,,3037395,2015-06-10,2016-02-16,SIN_CONT,,
VR,0,3037396,2015-06-10,2019-10-31,SIN_CONT,1.0,1.0
VR,,3037397,2015-06-10,2016-06-15,SIN_CONT,,
VR,2.2,3037398,2015-08-06,,CONT,1.0,1.0
VR,3,3037399,2015-08-07,2018-09-03,CONT,1.0,1.0
VR,2.1,3037400,2015-08-07,,CONT,1.0,1.0
VR,3.1,3037401,2015-08-06,,CONT,1.0,1.0
VR,3.1,3037402,2015-08-10,,CONT,1.0,1.0
VR,3.1,3037403,2015-08-10,,CONT,1.0,1.0
VR,3.1,3037404,2015-08-10,,CONT,1.0,1.0
VR,3.1,3037405,2015-08-10,,CONT,1.0,1.0
VR,2.1,3037406,2015-08-10,,SIN_CONT,1.0,1.0
VR,2.2.1,3037407,2015-08-10,,SIN_CONT,1.0,1.0
VR,3,3037408,2015-08-10,,CONT,1.0,1.0
VR,3.2.1,3037409,2015-08-10,,SIN_CONT,1.0,1.0
VR,2.2,3037410,2015-08-10,,SIN_CONT,1.0,1.0
VR,2.2.1,3037411,2015-08-10,,CONT,1.0,1.0
VR,2.2.1,3037412,2015-08-10,,CONT,1.0,1.0
VR,2.2,3037413,2015-08-11,2020-08-31,CONT,1.0,1.0
VR,,3037414,2015-08-11,2017-12-14,SIN_CONT,,
VR,2.2,3037415,2015-09-17,,SIN_CONT,1.0,1.0
VR,2,3037416,2015-09-13,,CONT,1.0,1.0
VR,3,3037417,2015-10-09,,CONT,1.0,1.0
VR,2,3037418,2015-09-26,,CONT,1.0,1.0
VR,,3037419,2012-01-01,2015-10-19,SIN_CONT,,
VR,3.1,3037420,2015-09-19,,CONT,1.0,1.0
VR,2.2,3037421,2015-09-11,,CONT,1.0,1.0
VR,,3037422,2015-10-21,2016-10-11,SIN_CONT,,
VR,1,3037423,2015-11-30,2016-12-31,SIN_CONT,,
VR,1,3037424,2015-11-30,2016-12-31,SIN_CONT,,
VR,1,3037425,2015-11-30,2016-12-31,SIN_CONT,,
VR,0,3037426,2015-11-15,,CONT,1.0,1.0
VR,2.2,3037427,2015-11-29,,CONT,1.0,1.0
VR,3,3037428,2015-11-29,,CONT,1.0,1.0
VR,3,3037429,2015-11-15,,CONT,1.0,1.0
