wdir,temp,maxt,visibility,wspd,datetimeStr,solarenergy,heatindex,cloudcover,mint,datetime,precip,solarradiation,weathertype,snowdepth,sealevelpressure,snow,dew,humidity,precipcover,wgust,conditions,windchill,info,locations
119.88,17.5,21.5,10.4,25.9,2021-09-23T00:00:00+02:00,3.4,,64.7,15.7,1632355200000,38.8,85.2,"Mist, Rain, Heavy Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.0,1014.0,0.0,16.4,93.52,41.67,,"Rain, Partially cloudy",,,"38.4230642610591,-6.41439677433768"
161.04,20.2,25.8,10.8,13.9,2021-09-24T00:00:00+02:00,17.0,,55.0,15.8,1632441600000,0.0,363.5,"Mist, Fog, Sky Coverage Decreasing, Sky Coverage Increasing",0.0,1013.1,0.0,14.8,75.0,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
214.21,19.4,23.8,13.1,15.9,2021-09-25T00:00:00+02:00,15.3,,54.7,14.8,1632528000000,0.0,354.7,"Rain, Light Rain, Sky Coverage Decreasing, Sky Unchanged",0.0,1017.3,0.0,15.4,79.0,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
222.13,19.8,26.1,13.1,5.4,2021-09-26T00:00:00+02:00,19.8,,36.0,13.4,1632614400000,0.0,457.4,Sky Coverage Decreasing,0.0,1021.0,0.0,14.7,74.43,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
266.88,20.8,27.9,12.8,9.4,2021-09-27T00:00:00+02:00,19.5,27.1,20.0,14.8,1632700800000,0.0,452.4,Sky Coverage Increasing,0.0,1021.8,0.0,13.2,66.41,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
276.09,19.9,26.0,10.2,16.6,2021-09-28T00:00:00+02:00,18.4,,67.7,16.7,1632787200000,0.0,426.9,"Mist, Sky Coverage Decreasing",0.0,1021.5,0.0,14.4,73.89,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
228.96,18.8,27.8,13.1,13.0,2021-09-29T00:00:00+02:00,17.4,27.1,10.0,11.1,1632873600000,0.0,537.7,,0.0,1024.1,0.0,9.9,59.67,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
214.25,20.9,30.0,11.5,9.4,2021-09-30T00:00:00+02:00,18.6,28.9,14.0,12.2,1632960000000,0.0,430.8,Sky Coverage Increasing,0.0,1022.4,0.0,11.5,57.76,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
276.3,20.3,28.5,11.8,10.3,2021-10-01T00:00:00+02:00,13.2,27.8,42.0,14.7,1633046400000,0.0,333.6,Sky Coverage Increasing,0.0,1020.2,0.0,12.3,64.09,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
262.92,19.6,26.4,10.7,13.9,2021-10-02T00:00:00+02:00,17.3,,33.9,14.0,1633132800000,0.0,401.5,"Sky Coverage Increasing, Smoke Or Haze",0.0,1016.6,0.0,14.3,73.81,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
265.65,18.8,22.0,11.8,32.6,2021-10-03T00:00:00+02:00,11.7,,63.1,14.7,1633219200000,2.2,269.9,"Light Drizzle, Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.0,1014.1,0.0,12.2,69.2,8.7,40.7,"Rain, Partially cloudy",,,"38.4230642610591,-6.41439677433768"
287.13,16.2,22.9,14.2,11.2,2021-10-04T00:00:00+02:00,18.1,,32.0,10.8,1633305600000,0.0,420.1,"Sky Coverage Decreasing, Sky Coverage Increasing",0.0,1021.6,0.0,8.2,62.75,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
265.42,18.1,24.0,12.8,17.7,2021-10-05T00:00:00+02:00,16.1,,45.5,12.8,1633392000000,0.0,372.2,"Mist, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.0,1022.6,0.0,13.7,76.26,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
189.79,20.1,27.0,14.3,12.1,2021-10-06T00:00:00+02:00,17.8,27.4,38.0,15.0,1633478400000,0.0,411.2,Sky Coverage Increasing,0.0,1021.6,0.0,15.4,76.59,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
136.18,22.7,30.0,12.9,10.3,2021-10-07T00:00:00+02:00,18.0,28.9,0.0,13.0,1633564800000,0.0,416.8,,0.0,1019.0,0.0,13.2,59.76,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
213.33,20.4,29.9,13.6,6.5,2021-10-08T00:00:00+02:00,18.1,28.3,10.0,12.4,1633651200000,0.0,418.2,"Mist, Sky Coverage Increasing",0.0,1017.6,0.0,11.6,61.4,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
197.5,20.0,28.1,13.0,7.6,2021-10-09T00:00:00+02:00,15.6,27.3,80.0,12.0,1633737600000,0.0,361.4,"Sky Coverage Increasing, Smoke Or Haze",0.0,1017.3,0.0,11.3,60.22,0.0,,Overcast,,,"38.4230642610591,-6.41439677433768"
122.61,19.6,29.0,12.8,12.0,2021-10-10T00:00:00+02:00,14.2,28.5,34.0,11.0,1633824000000,0.0,328.3,Sky Coverage Increasing,0.0,1017.0,0.0,12.4,67.0,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
111.88,20.3,28.0,14.1,19.5,2021-10-11T00:00:00+02:00,16.2,27.5,50.0,13.8,1633910400000,0.0,374.4,"Mist, Sky Coverage Increasing",0.0,1016.8,0.0,12.5,63.93,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
110.54,19.5,27.4,14.1,13.0,2021-10-12T00:00:00+02:00,15.4,27.1,16.0,11.0,1633996800000,0.0,357.1,Sky Coverage Increasing,0.0,1016.6,0.0,12.3,66.09,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
174.58,19.6,28.3,12.1,7.6,2021-10-13T00:00:00+02:00,17.0,27.6,0.0,10.4,1634083200000,0.0,428.5,,0.0,1016.9,0.0,11.4,63.11,0.0,29.5,Clear,,,"38.4230642610591,-6.41439677433768"
207.25,18.4,28.0,12.1,6.5,2021-10-14T00:00:00+02:00,,27.0,50.0,10.0,1634169600000,0.0,,Sky Coverage Increasing,0.0,1019.3,0.0,9.9,62.76,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
234.91,19.0,28.3,12.8,18.6,2021-10-15T00:00:00+02:00,,27.2,15.0,11.7,1634256000000,0.0,,Sky Coverage Increasing,0.0,1019.1,0.0,9.5,59.47,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
266.42,19.1,24.8,11.1,12.0,2021-10-16T00:00:00+02:00,12.7,,78.0,13.1,1634342400000,0.0,293.8,"Mist, Sky Coverage Increasing, Sky Unchanged",0.0,1017.5,0.0,9.9,56.69,0.0,,Overcast,,,"38.4230642610591,-6.41439677433768"
240.88,19.2,24.8,12.1,13.0,2021-10-17T00:00:00+02:00,11.8,,58.5,14.0,1634428800000,0.0,273.4,Sky Coverage Increasing,0.0,1018.8,0.0,13.8,71.72,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
119.26,20.8,27.0,10.3,8.5,2021-10-18T00:00:00+02:00,13.9,27.8,70.0,15.3,1634515200000,0.0,321.5,Sky Coverage Increasing,0.0,1021.1,0.0,16.9,79.95,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
115.61,22.1,30.2,11.1,11.2,2021-10-19T00:00:00+02:00,15.2,29.4,2.5,15.4,1634601600000,0.0,350.8,Fog,0.0,1021.6,0.0,15.1,69.68,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
242.39,20.8,28.5,12.7,15.7,2021-10-20T00:00:00+02:00,14.3,28.1,40.0,13.3,1634688000000,0.0,331.6,Sky Coverage Increasing,0.0,1021.3,0.0,13.6,67.21,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
278.13,18.1,23.9,12.3,20.4,2021-10-21T00:00:00+02:00,14.0,,53.6,13.1,1634774400000,0.0,323.8,"Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.0,1020.1,0.0,12.8,74.14,0.0,29.5,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
236.88,15.7,24.0,13.1,18.4,2021-10-22T00:00:00+02:00,15.1,,8.0,9.1,1634860800000,0.0,348.8,Sky Coverage Increasing,0.0,1018.5,0.0,7.8,62.56,0.0,,Clear,7.9,,"38.4230642610591,-6.41439677433768"
173.14,15.6,24.2,13.9,13.9,2021-10-23T00:00:00+02:00,15.0,,22.0,6.6,1634947200000,0.0,346.4,,0.0,1020.9,0.0,7.4,61.24,0.0,,Clear,7.8,,"38.4230642610591,-6.41439677433768"
172.45,15.4,25.0,13.4,12.0,2021-10-24T00:00:00+02:00,14.7,,10.0,7.6,1635033600000,0.0,340.6,"Sky Coverage Decreasing, Sky Coverage Increasing",0.0,1022.1,0.0,7.0,62.64,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
169.78,14.5,24.0,11.0,5.6,2021-10-25T00:00:00+02:00,13.5,,30.0,6.1,1635120000000,0.0,313.2,Sky Coverage Increasing,0.0,1021.0,0.0,6.6,63.24,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
143.22,15.5,25.3,11.1,13.0,2021-10-26T00:00:00+02:00,14.1,,6.0,6.0,1635206400000,0.0,326.8,Sky Coverage Increasing,0.0,1020.4,0.0,6.4,59.34,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
111.42,15.1,25.0,11.0,8.4,2021-10-27T00:00:00+02:00,14.4,,0.0,6.7,1635292800000,0.0,332.5,,0.0,1020.6,0.0,6.2,59.91,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
202.58,15.0,25.1,11.8,13.9,2021-10-28T00:00:00+02:00,13.3,,35.0,6.3,1635379200000,0.0,308.8,"Sky Coverage Increasing, Sky Unchanged",0.0,1016.8,0.0,6.7,62.17,0.0,,Partially cloudy,6.1,,"38.4230642610591,-6.41439677433768"
210.63,17.6,19.7,9.1,19.5,2021-10-29T00:00:00+02:00,5.6,,57.0,15.9,1635465600000,5.2,142.4,"Drizzle, Mist, Light Drizzle, Rain, Light Rain, Sky Coverage Increasing",0.0,1011.9,0.0,14.4,82.56,33.33,,"Rain, Partially cloudy",,,"38.4230642610591,-6.41439677433768"
229.38,19.9,22.3,8.4,21.4,2021-10-30T00:00:00+02:00,1.2,,67.0,18.4,1635552000000,35.0,30.0,"Drizzle, Light Drizzle, Rain, Light Drizzle/Rain, Light Rain, Sky Coverage Decreasing",0.0,1008.6,0.0,18.8,93.62,62.5,,"Rain, Partially cloudy",,,"38.4230642610591,-6.41439677433768"
234.0,20.7,22.9,11.5,27.0,2021-10-31T00:00:00+02:00,6.4,,64.2,19.4,1635638400000,2.0,147.9,"Drizzle, Light Drizzle, Light Drizzle/Rain, Light Rain, Sky Coverage Increasing, Sky Unchanged",0.0,1014.1,0.0,19.1,90.89,8.0,61.2,"Rain, Partially cloudy",,,"38.4230642610591,-6.41439677433768"
267.61,17.8,20.0,12.3,29.5,2021-11-01T00:00:00+01:00,6.7,,57.5,12.4,1635724800000,0.2,154.9,"Drizzle, Mist, Light Drizzle, Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.0,1016.1,0.0,15.2,85.31,4.35,,"Rain, Partially cloudy",,,"38.4230642610591,-6.41439677433768"
237.29,13.8,16.9,11.3,13.9,2021-11-02T00:00:00+01:00,5.4,,63.6,10.4,1635811200000,0.0,136.4,"Drizzle, Light Drizzle/Rain, Light Rain, Sky Coverage Increasing",0.0,1015.5,0.0,11.2,84.97,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
279.79,12.8,17.0,12.0,21.3,2021-11-03T00:00:00+01:00,12.6,,30.7,9.2,1635897600000,0.0,291.4,"Drizzle, Mist, Sky Coverage Increasing",0.0,1013.0,0.0,8.1,75.12,0.0,,Partially cloudy,8.0,,"38.4230642610591,-6.41439677433768"
286.88,10.5,16.2,12.3,20.4,2021-11-04T00:00:00+01:00,12.0,,16.1,6.0,1635984000000,0.0,277.6,Sky Coverage Increasing,0.0,1016.9,0.0,5.5,73.96,0.0,,Clear,4.8,,"38.4230642610591,-6.41439677433768"
239.96,10.4,16.9,13.9,17.4,2021-11-05T00:00:00+01:00,13.4,,4.0,6.0,1636070400000,0.0,309.8,,0.0,1023.4,0.0,3.8,65.84,0.0,,Clear,5.5,,"38.4230642610591,-6.41439677433768"
195.0,9.8,16.0,13.9,19.4,2021-11-06T00:00:00+01:00,13.3,,0.0,5.6,1636156800000,0.0,308.9,,0.0,1026.5,0.0,2.5,63.32,0.0,,Clear,3.8,,"38.4230642610591,-6.41439677433768"
227.38,9.0,17.5,13.1,9.4,2021-11-07T00:00:00+01:00,13.4,,24.0,1.8,1636243200000,0.0,311.2,Sky Coverage Increasing,0.0,1024.7,0.0,2.4,67.39,0.0,,Clear,4.3,,"38.4230642610591,-6.41439677433768"
233.67,11.4,21.0,13.9,13.0,2021-11-08T00:00:00+01:00,12.8,,6.0,2.8,1636329600000,0.0,322.9,,0.0,1020.8,0.0,5.9,71.8,0.0,,Clear,7.5,,"38.4230642610591,-6.41439677433768"
135.46,12.1,20.0,13.9,9.4,2021-11-09T00:00:00+01:00,12.6,,4.0,4.4,1636416000000,0.0,317.5,"Sky Coverage Decreasing, Sky Coverage Increasing",0.0,1017.2,0.0,7.4,75.46,0.0,,Clear,8.0,,"38.4230642610591,-6.41439677433768"
168.21,11.0,19.1,12.2,7.6,2021-11-10T00:00:00+01:00,12.5,,0.0,4.9,1636502400000,0.0,289.6,,0.0,1018.6,0.0,6.3,76.46,0.0,,Clear,4.9,,"38.4230642610591,-6.41439677433768"
200.39,10.9,19.3,12.3,5.4,2021-11-11T00:00:00+01:00,12.3,,36.0,4.8,1636588800000,0.0,310.3,Sky Coverage Increasing,0.0,1019.0,0.0,6.7,78.73,0.0,,Partially cloudy,6.3,,"38.4230642610591,-6.41439677433768"
168.05,10.3,19.9,10.3,7.6,2021-11-12T00:00:00+01:00,11.8,,27.1,3.0,1636675200000,0.0,297.3,"Mist, Fog, Sky Coverage Increasing",0.0,1018.1,0.0,6.5,80.92,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
159.33,11.0,21.1,11.4,5.4,2021-11-13T00:00:00+01:00,12.0,,4.0,4.0,1636761600000,0.0,304.2,"Mist, Sky Coverage Decreasing, Sky Coverage Increasing",0.0,1018.9,0.0,7.0,79.09,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
186.91,11.0,20.3,12.1,5.6,2021-11-14T00:00:00+01:00,11.9,,0.0,4.2,1636848000000,0.0,330.5,Fog,0.0,1018.8,0.0,7.1,79.33,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
135.17,10.0,19.0,13.1,9.4,2021-11-15T00:00:00+01:00,11.8,,0.0,2.8,1636934400000,0.0,298.1,,0.0,1019.2,0.0,5.1,74.0,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
130.26,9.7,17.8,12.4,9.4,2021-11-16T00:00:00+01:00,10.8,,30.0,4.1,1637020800000,0.0,300.7,"Fog, Sky Unchanged",0.0,1019.0,0.0,5.3,77.47,0.0,,Partially cloudy,2.6,,"38.4230642610591,-6.41439677433768"
161.92,9.6,17.8,12.7,19.5,2021-11-17T00:00:00+01:00,11.4,,6.0,3.0,1637107200000,0.0,316.5,Sky Coverage Increasing,0.0,1020.1,0.0,4.9,75.34,0.0,,Clear,1.3,,"38.4230642610591,-6.41439677433768"
125.86,10.2,18.8,12.9,22.3,2021-11-18T00:00:00+01:00,11.1,,0.0,3.2,1637193600000,0.0,308.6,,0.0,1021.9,0.0,5.5,75.84,0.0,,Clear,8.0,,"38.4230642610591,-6.41439677433768"
88.91,12.4,18.0,11.5,25.9,2021-11-19T00:00:00+01:00,9.6,,28.0,7.8,1637280000000,0.0,265.8,Sky Coverage Increasing,0.0,1020.8,0.0,7.5,73.94,0.0,,Partially cloudy,5.8,,"38.4230642610591,-6.41439677433768"
90.83,12.9,17.0,11.5,18.5,2021-11-20T00:00:00+01:00,3.1,,35.9,11.2,1637366400000,0.2,85.2,"Mist, Light Rain, Sky Coverage Increasing",0.0,1019.3,0.0,9.8,82.11,4.17,,"Rain, Partially cloudy",,,"38.4230642610591,-6.41439677433768"
206.78,13.5,18.0,9.8,14.8,2021-11-21T00:00:00+01:00,5.0,,47.9,11.4,1637452800000,0.4,138.4,"Drizzle, Mist, Light Drizzle, Rain, Sky Coverage Increasing",0.0,1016.1,0.0,11.7,89.81,4.35,,"Rain, Partially cloudy",,,"38.4230642610591,-6.41439677433768"
263.96,11.2,15.3,11.9,25.1,2021-11-22T00:00:00+01:00,4.9,,60.0,5.7,1637539200000,0.0,137.1,"Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.0,1011.5,0.0,8.2,82.97,0.0,,Partially cloudy,4.7,,"38.4230642610591,-6.41439677433768"
247.29,5.8,9.9,11.0,11.2,2021-11-23T00:00:00+01:00,4.4,,53.4,2.7,1637625600000,0.4,122.0,"Drizzle, Rain, Light Rain, Sky Coverage Increasing",0.0,1013.3,0.0,4.3,90.34,4.17,,"Rain, Partially cloudy",1.8,,"38.4230642610591,-6.41439677433768"
249.38,8.5,13.9,12.5,16.8,2021-11-24T00:00:00+01:00,9.1,,48.6,3.0,1637712000000,0.0,253.1,"Sky Coverage Decreasing, Sky Coverage Increasing",0.0,1015.6,0.0,5.2,80.69,0.0,,Partially cloudy,2.5,,"38.4230642610591,-6.41439677433768"
244.13,8.2,12.0,10.5,13.0,2021-11-25T00:00:00+01:00,4.1,,71.0,5.4,1637798400000,2.0,114.5,"Drizzle, Light Drizzle, Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.0,1011.5,0.0,6.3,89.12,8.7,,"Rain, Partially cloudy",3.8,,"38.4230642610591,-6.41439677433768"
268.74,8.2,14.7,12.9,16.6,2021-11-26T00:00:00+01:00,9.4,,18.9,3.0,1637884800000,0.0,261.5,"Mist, Fog, Sky Unchanged",0.0,1013.3,0.0,4.5,80.34,0.0,,Clear,0.9,,"38.4230642610591,-6.41439677433768"
285.42,8.2,15.5,12.1,28.0,2021-11-27T00:00:00+01:00,6.6,,43.8,3.9,1637971200000,0.0,183.1,"Mist, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.0,1013.8,0.0,3.0,72.76,0.0,,Partially cloudy,1.9,,"38.4230642610591,-6.41439677433768"
277.5,7.4,14.0,13.9,25.1,2021-11-28T00:00:00+01:00,10.5,,14.6,1.1,1638057600000,0.0,293.0,,0.0,1021.4,0.0,1.6,68.9,0.0,,Clear,-2.4,,"38.4230642610591,-6.41439677433768"
264.17,11.1,16.1,12.3,21.4,2021-11-29T00:00:00+01:00,9.3,,31.1,7.6,1638144000000,0.0,257.1,"Mist, Sky Coverage Increasing",0.0,1023.9,0.0,7.6,79.95,0.0,,Partially cloudy,6.2,,"38.4230642610591,-6.41439677433768"
213.09,6.9,12.6,5.3,7.6,2021-11-30T00:00:00+01:00,9.1,,75.0,3.9,1638230400000,0.0,253.6,Fog,0.0,1027.4,0.0,5.7,92.72,0.0,,Partially cloudy,3.2,,"38.4230642610591,-6.41439677433768"
228.26,7.1,15.0,7.3,21.4,2021-12-01T00:00:00+01:00,9.0,,72.0,-0.2,1638316800000,0.0,250.9,"Drizzle, Fog, Sky Coverage Increasing",0.0,1024.6,0.0,5.0,88.11,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
302.29,10.1,14.8,13.8,27.7,2021-12-02T00:00:00+01:00,10.5,,12.0,6.7,1638403200000,0.2,291.2,"Mist, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.0,1018.8,0.0,4.0,69.46,4.17,,Rain,5.2,,"38.4230642610591,-6.41439677433768"
245.83,8.2,15.0,12.3,9.4,2021-12-03T00:00:00+01:00,10.2,,0.0,3.0,1638489600000,0.0,282.4,,0.0,1025.7,0.0,2.8,69.91,0.0,,Clear,1.3,,"38.4230642610591,-6.41439677433768"
244.79,10.0,13.8,9.1,16.8,2021-12-04T00:00:00+01:00,2.8,,81.9,5.1,1638576000000,0.0,79.1,"Drizzle, Mist, Light Drizzle, Sky Coverage Increasing",0.0,1026.5,0.0,9.0,94.12,0.0,,Overcast,4.6,,"38.4230642610591,-6.41439677433768"
280.42,9.7,15.7,12.5,26.8,2021-12-05T00:00:00+01:00,9.5,,24.3,5.2,1638662400000,0.0,263.6,"Sky Coverage Increasing, Sky Unchanged",0.0,1026.9,0.0,6.1,80.7,0.0,,Clear,3.2,,"38.4230642610591,-6.41439677433768"
257.08,10.0,16.1,11.0,13.9,2021-12-06T00:00:00+01:00,9.7,,39.7,4.9,1638748800000,0.0,268.9,"Mist, Sky Coverage Increasing",0.0,1028.1,0.0,6.5,80.91,0.0,,Partially cloudy,2.5,,"38.4230642610591,-6.41439677433768"
231.25,12.8,14.8,10.7,17.8,2021-12-07T00:00:00+01:00,3.9,,81.8,9.9,1638835200000,0.0,107.3,"Drizzle, Light Drizzle, Sky Coverage Decreasing",0.0,1022.6,0.0,11.6,92.81,0.0,,Overcast,9.5,,"38.4230642610591,-6.41439677433768"
267.5,11.0,13.2,12.1,27.1,2021-12-08T00:00:00+01:00,6.2,,52.5,8.7,1638921600000,0.2,172.7,"Drizzle, Rain, Light Drizzle/Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.0,1020.7,0.0,8.4,84.41,4.17,,"Rain, Partially cloudy",6.5,,"38.4230642610591,-6.41439677433768"
262.08,10.6,15.8,11.5,21.3,2021-12-09T00:00:00+01:00,5.3,,69.0,6.9,1639008000000,0.0,146.7,"Drizzle, Sky Coverage Increasing",0.0,1026.4,0.0,8.3,86.26,0.0,,Partially cloudy,4.7,,"38.4230642610591,-6.41439677433768"
264.58,12.7,15.6,12.8,23.1,2021-12-10T00:00:00+01:00,2.6,,68.9,10.2,1639094400000,0.0,71.8,Sky Unchanged,0.0,1025.1,0.0,10.8,88.58,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
193.25,11.9,19.3,13.6,9.4,2021-12-11T00:00:00+01:00,9.3,,6.0,7.8,1639180800000,0.0,259.4,,0.0,1024.8,0.0,9.1,84.83,0.0,,Clear,7.0,,"38.4230642610591,-6.41439677433768"
89.35,10.3,19.8,11.3,14.8,2021-12-12T00:00:00+01:00,9.5,,37.2,3.4,1639267200000,0.0,263.6,"Fog, Sky Coverage Increasing",0.0,1025.0,0.0,7.5,85.05,0.0,,Partially cloudy,2.3,,"38.4230642610591,-6.41439677433768"
83.74,10.3,18.8,11.8,13.0,2021-12-13T00:00:00+01:00,9.6,,0.0,5.0,1639353600000,0.0,265.6,,0.0,1023.3,0.0,7.0,82.43,0.0,,Clear,2.8,,"38.4230642610591,-6.41439677433768"
98.87,9.4,18.7,11.3,13.8,2021-12-14T00:00:00+01:00,9.5,,0.0,3.7,1639440000000,0.0,264.9,Mist,0.0,1023.8,0.0,5.5,79.51,0.0,,Clear,1.8,,"38.4230642610591,-6.41439677433768"
121.67,8.1,17.3,11.0,15.6,2021-12-15T00:00:00+01:00,9.7,,0.0,2.1,1639526400000,0.0,269.5,,0.0,1023.2,0.0,4.1,79.57,0.0,,Clear,0.0,,"38.4230642610591,-6.41439677433768"
122.27,7.5,16.0,12.8,24.1,2021-12-16T00:00:00+01:00,9.4,,26.0,0.9,1639612800000,0.0,261.4,Sky Coverage Increasing,0.0,1024.0,0.0,3.0,75.96,0.0,,Partially cloudy,6.3,,"38.4230642610591,-6.41439677433768"
103.36,8.4,15.8,11.9,23.2,2021-12-17T00:00:00+01:00,9.0,,4.0,3.8,1639699200000,0.0,250.5,"Sky Coverage Decreasing, Sky Coverage Increasing",0.0,1024.9,0.0,4.4,78.16,0.0,,Clear,1.9,,"38.4230642610591,-6.41439677433768"
89.21,7.9,15.9,11.7,17.4,2021-12-18T00:00:00+01:00,8.5,,12.0,2.2,1639785600000,0.0,237.2,"Fog, Sky Unchanged",0.0,1025.5,0.0,4.5,81.05,0.0,,Clear,0.9,,"38.4230642610591,-6.41439677433768"
91.04,10.1,17.0,11.7,24.1,2021-12-19T00:00:00+01:00,9.1,,60.0,5.9,1639872000000,0.0,252.5,Sky Coverage Increasing,0.0,1022.2,0.0,6.3,79.07,0.0,,Partially cloudy,3.2,,"38.4230642610591,-6.41439677433768"
105.23,11.2,13.8,9.0,18.4,2021-12-20T00:00:00+01:00,2.3,,54.2,9.6,1639958400000,10.4,70.7,"Drizzle, Mist, Rain, Light Rain, Sky Coverage Increasing, Sky Unchanged",0.0,1019.6,0.0,9.5,89.56,18.18,,"Rain, Partially cloudy",7.5,,"38.4230642610591,-6.41439677433768"
98.82,12.7,14.9,9.7,20.5,2021-12-21T00:00:00+01:00,3.0,,61.9,8.8,1640044800000,7.0,82.2,"Rain, Heavy Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.0,1017.6,0.0,12.2,96.63,35.29,,"Rain, Partially cloudy",7.7,,"38.4230642610591,-6.41439677433768"
125.79,12.9,17.0,11.0,11.2,2021-12-22T00:00:00+01:00,7.8,,40.6,9.5,1640131200000,0.8,216.1,"Drizzle, Mist, Rain, Light Rain, Sky Coverage Increasing",0.0,1018.0,0.0,11.7,92.35,8.33,,"Rain, Partially cloudy",8.8,,"38.4230642610591,-6.41439677433768"
144.17,13.2,16.8,8.9,10.3,2021-12-23T00:00:00+01:00,2.5,,79.1,10.2,1640217600000,9.4,70.3,"Drizzle, Light Drizzle, Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.0,1017.2,0.0,12.7,96.54,25.0,,"Rain, Overcast",,,"38.4230642610591,-6.41439677433768"
172.92,13.0,17.0,10.4,22.3,2021-12-24T00:00:00+01:00,6.4,,54.9,10.9,1640304000000,11.6,178.3,"Drizzle, Mist, Light Drizzle, Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.0,1012.3,0.0,11.2,89.59,20.83,44.6,"Rain, Partially cloudy",,,"38.4230642610591,-6.41439677433768"
207.61,14.0,16.5,9.9,27.8,2021-12-25T00:00:00+01:00,5.3,,88.0,11.9,1640390400000,3.2,146.9,"Drizzle, Mist, Light Drizzle/Rain, Light Rain, Sky Coverage Increasing",0.0,1006.0,0.0,12.8,92.6,21.74,48.2,"Rain, Overcast",,,"38.4230642610591,-6.41439677433768"
220.0,14.3,17.4,10.2,22.2,2021-12-26T00:00:00+01:00,3.2,,81.8,12.1,1640476800000,0.4,89.9,"Drizzle, Mist, Light Drizzle, Sky Coverage Increasing",0.0,1013.3,0.0,13.4,94.21,8.33,,"Rain, Overcast",,,"38.4230642610591,-6.41439677433768"
233.75,15.9,19.8,12.6,19.6,2021-12-27T00:00:00+01:00,7.5,,39.5,13.9,1640563200000,1.0,207.4,"Drizzle, Mist, Sky Coverage Increasing",0.0,1017.8,0.0,14.1,89.78,8.33,,"Rain, Partially cloudy",,,"38.4230642610591,-6.41439677433768"
224.83,15.0,17.8,11.0,13.0,2021-12-28T00:00:00+01:00,4.2,,77.3,12.2,1640649600000,0.0,116.6,,0.0,1024.5,0.0,13.2,89.54,0.0,,Overcast,,,"38.4230642610591,-6.41439677433768"
125.33,12.1,12.9,6.9,13.8,2021-12-29T00:00:00+01:00,3.3,,93.6,11.4,1640736000000,0.2,91.1,"Drizzle, Mist, Light Drizzle, Fog, Sky Coverage Increasing",0.0,1026.4,0.0,11.8,97.67,4.17,,"Rain, Overcast",,,"38.4230642610591,-6.41439677433768"
